maintenance_id,vehicle_id,maintenance_date,maintenance_type,technician_id,technician_name,depot_location,cost_sar,duration_hours,parts_replaced,mileage_at_service,next_service_due,warranty_expiry,service_notes,quality_rating,maintenance_categories,tools_used,safety_checks,environmental_impact,created_at
MNT65221,ALD5766,2025-05-05T08:07:40,Annual Service,TECH7004,Ryan Armstrong,Dammam Depot,1806.61,5.98,"['Brake Pads', 'Fuel Filter', 'Tires']",278117,2025-08-08T08:07:40,2026-02-28T08:07:40,"Suffer see want pull. Others almost event former side us cell. Fire cause it various.
Say half social reduce. Maybe yourself season program property.",4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 5.499144615981823, 'hazardous_waste_kg': 9.942578709065632, 'co2_emissions_kg': 156.2093883104209}",2025-10-04T21:14:50.218170
MNT11564,ALD3976,2025-06-15T01:59:49,Emergency Repair,TECH2665,Emily Brooks,Dammam Depot,3366.33,6.1,"['Oil Filter', 'Battery', 'Transmission Fluid']",278628,2025-09-15T01:59:49,2026-03-25T01:59:49,Production program anyone. Dog loss score despite spend.,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 19.93548907754778, 'hazardous_waste_kg': 8.264916230452593, 'co2_emissions_kg': 106.76735786782942}",2025-10-04T21:14:50.218513
MNT75049,ALD3029,2025-03-17T04:57:45,Electrical Check,TECH7207,James Townsend,Jazan Depot,1031.94,1.57,"['Engine Oil', 'Brake Pads']",247645,2025-05-11T04:57:45,2025-12-19T04:57:45,Might drug us politics. Throw true operation movement during.,4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 9.273198471604795, 'hazardous_waste_kg': 3.374117302890306, 'co2_emissions_kg': 73.00040277366699}",2025-10-04T21:14:50.218932
MNT16148,ALD8582,2025-05-16T20:01:35,Brake Inspection,TECH9424,Sara Coleman,Jazan Depot,408.1,1.58,"['Brake Pads', 'Brake Discs']",128763,2025-11-06T20:01:35,2025-10-26T20:01:35,"Race leader the help. Level end four pretty central nor.
Interview reflect kid for. Which reflect Congress trade learn order city.",3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 15.697616924765475, 'hazardous_waste_kg': 2.81834533055525, 'co2_emissions_kg': 55.4741390323596}",2025-10-04T21:14:50.219313
MNT52576,ALD7798,2025-04-18T16:48:43,Annual Service,TECH6528,Dustin Garcia,Jazan Depot,639.84,5.11,"['Fuel Filter', 'Spark Plugs', 'Brake Pads']",465037,2025-06-03T16:48:43,2025-12-25T16:48:43,Toward effort father consumer machine. Past actually I very recent.,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 12.29675317424011, 'hazardous_waste_kg': 7.941862106045033, 'co2_emissions_kg': 139.91683813241272}",2025-10-04T21:14:50.219634
MNT18299,ALD3602,2025-05-24T18:26:51,Safety Inspection,TECH6022,David Smith,Dammam Depot,1489.46,4.34,['Engine Oil'],229286,2025-11-10T18:26:51,2026-05-10T18:26:51,Agent campaign including people course themselves behavior certainly. Hard former their serious continue such.,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 14.184143774363536, 'hazardous_waste_kg': 7.558459237801791, 'co2_emissions_kg': 67.38429828182187}",2025-10-04T21:14:50.219953
MNT67992,ALD7238,2025-03-29T19:03:43,Safety Inspection,TECH9351,Jennifer Holden,Yanbu Depot,1668.82,3.49,"['Battery', 'Fuel Pump', 'Brake Discs']",163500,2025-09-06T19:03:43,2025-11-11T19:03:43,Loss attack affect activity. Water family former analysis station detail. About of toward room think last. Citizen institution drop expect walk.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 10.622585214504372, 'hazardous_waste_kg': 7.535095896825222, 'co2_emissions_kg': 89.00455174509415}",2025-10-04T21:14:50.220335
MNT91503,ALD6027,2025-02-19T13:40:59,Safety Inspection,TECH1836,Blake Deleon,Jazan Depot,1015.85,5.99,"['Fuel Pump', 'Fuel Filter', 'Coolant']",270992,2025-07-11T13:40:59,2026-01-25T13:40:59,Chair kind world late environment relate. Win pretty agency food. Traditional trade shoulder measure ready glass he.,4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 11.18643227758533, 'hazardous_waste_kg': 4.604614322044513, 'co2_emissions_kg': 101.65904861098431}",2025-10-04T21:14:50.220672
MNT85287,ALD4381,2025-02-07T18:52:40,Routine Service,TECH5457,Jennifer Brown,Jeddah Depot,556.21,1.27,"['Air Filter', 'Fuel Filter', 'Tires']",152475,2025-03-31T18:52:40,2025-12-12T18:52:40,Routine maintenance completed successfully,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 13.24891155698467, 'hazardous_waste_kg': 2.1862387006165616, 'co2_emissions_kg': 70.97077919369491}",2025-10-04T21:14:50.220901
MNT19400,ALD1105,2025-05-31T01:52:19,Annual Service,TECH8032,Marissa Mendoza,Yanbu Depot,1801.2,5.45,['Spark Plugs'],326107,2025-10-05T01:52:19,2025-12-19T01:52:19,Whole though determine cut ok. Do economy agreement. Show beyond may sea police idea.,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 6.328674879295705, 'hazardous_waste_kg': 9.9728688583696, 'co2_emissions_kg': 69.66711976865022}",2025-10-04T21:14:50.221484
MNT26834,ALD6048,2025-05-17T01:46:40,Engine Repair,TECH9640,John Gilbert,Riyadh Depot,1721.62,8.81,"['Oil Filter', 'Timing Belt', 'Tires']",134622,2025-11-02T01:46:40,2026-04-15T01:46:40,Image window reflect somebody book.,4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 8.671465207684118, 'hazardous_waste_kg': 2.473962950056555, 'co2_emissions_kg': 151.4741914176083}",2025-10-04T21:14:50.221966
MNT63779,ALD3445,2025-05-27T00:00:52,Routine Service,TECH1757,Cathy Wagner,Jazan Depot,250.32,0.55,"['Spark Plugs', 'Engine Oil', 'Tires']",488318,2025-10-09T00:00:52,2025-11-26T00:00:52,Routine maintenance completed successfully,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 11.267456890586558, 'hazardous_waste_kg': 5.377321274582465, 'co2_emissions_kg': 156.08823293248656}",2025-10-04T21:14:50.222223
MNT77903,ALD8188,2025-05-13T04:49:43,Emergency Repair,TECH7102,Justin Anderson,Yanbu Depot,4452.67,6.98,"['Air Filter', 'Transmission Fluid', 'Brake Discs', 'Starter Motor']",173414,2025-07-09T04:49:43,2025-08-14T04:49:43,Routine maintenance completed successfully,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 19.908180147120625, 'hazardous_waste_kg': 6.998553094149751, 'co2_emissions_kg': 90.7807546043912}",2025-10-04T21:14:50.222477
MNT39661,ALD9452,2025-03-07T04:10:02,Routine Service,TECH7310,Nicole Peters,Haditha Depot,299.75,1.64,['Transmission Fluid'],456745,2025-05-28T04:10:02,2025-10-29T04:10:02,"Father beyond yeah.
Family relate make dinner. Near accept growth leg eye prove series. Investment off eat thus pattern happen.",4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 11.128950301926288, 'hazardous_waste_kg': 8.355769639035923, 'co2_emissions_kg': 198.39147171068788}",2025-10-04T21:14:50.222832
MNT99596,ALD9782,2025-03-24T22:55:53,Emergency Repair,TECH8024,Brandon Sherman,Jeddah Depot,2230.82,8.44,"['Starter Motor', 'Brake Discs']",208327,2025-07-30T22:55:53,2025-09-14T22:55:53,Bank summer manage until magazine professor. Weight seek order action career check behavior.,4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 7.052725213013648, 'hazardous_waste_kg': 7.816908120460961, 'co2_emissions_kg': 59.294686309602966}",2025-10-04T21:14:50.223185
MNT26870,ALD9166,2025-02-16T14:42:26,Preventive Maintenance,TECH7380,Jennifer Stewart,Yanbu Depot,750.03,5.06,['Engine Oil'],331502,2025-08-09T14:42:26,2025-06-11T14:42:26,Routine maintenance completed successfully,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 17.241352386548662, 'hazardous_waste_kg': 2.756066460999728, 'co2_emissions_kg': 142.0640772064517}",2025-10-04T21:14:50.223421
MNT69563,ALD5792,2025-02-18T20:41:20,Tire Replacement,TECH7987,Richard Foster,Dammam Depot,518.77,1.02,['Tires'],263059,2025-06-11T20:41:20,2026-02-01T20:41:20,Meeting with shoulder open baby. Alone head phone wish. Sure know its treatment turn impact party.,4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 9.40520694027419, 'hazardous_waste_kg': 9.888938308474435, 'co2_emissions_kg': 70.44680190874786}",2025-10-04T21:14:50.223763
MNT92341,ALD2604,2025-02-18T14:54:14,Preventive Maintenance,TECH7452,Jessica Watson,Jazan Depot,1765.24,3.69,"['Engine Oil', 'Transmission Fluid', 'Brake Discs']",226690,2025-07-12T14:54:14,2025-05-23T14:54:14,Hotel risk stock goal. Billion catch change important plan. Suddenly world real use so. Still way amount hospital.,4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 5.468354431501609, 'hazardous_waste_kg': 2.4306284992432188, 'co2_emissions_kg': 77.13175463762886}",2025-10-04T21:14:50.224107
MNT51721,ALD4149,2025-05-27T08:25:47,Emergency Repair,TECH5190,Yolanda Payne,Jeddah Depot,1364.7,6.99,"['Coolant', 'Fuel Pump', 'Brake Pads', 'Timing Belt']",56077,2025-09-29T08:25:47,2026-02-16T08:25:47,Routine maintenance completed successfully,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 17.674849523477977, 'hazardous_waste_kg': 1.9204446009845701, 'co2_emissions_kg': 109.76689457599514}",2025-10-04T21:14:50.224339
MNT39987,ALD3868,2025-06-15T22:19:32,Preventive Maintenance,TECH9851,Jacob Bowman,Dammam Depot,700.46,1.44,['Alternator'],412491,2025-10-15T22:19:32,2025-12-06T22:19:32,On study see walk. Process action ready. These somebody not score truth outside forget.,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 12.128763362612027, 'hazardous_waste_kg': 9.547470622562834, 'co2_emissions_kg': 87.36704857926102}",2025-10-04T21:14:50.224695
MNT41838,ALD7936,2025-06-03T14:46:17,Routine Service,TECH2019,Joanne Carlson,Riyadh Depot,371.91,0.51,"['Brake Pads', 'Spark Plugs', 'Coolant']",332101,2025-07-19T14:46:17,2026-05-18T14:46:17,Career million main enough. Soon civil support baby style present research control. Clearly church from student give industry guess.,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 10.231564739443003, 'hazardous_waste_kg': 4.920476720747514, 'co2_emissions_kg': 112.95996212907386}",2025-10-04T21:14:50.225057
MNT16974,ALD6870,2025-02-07T06:53:16,Safety Inspection,TECH2934,Theodore Sanchez,Haditha Depot,659.25,2.19,"['Alternator', 'Transmission Fluid', 'Oil Filter']",448782,2025-03-29T06:53:16,2025-10-15T06:53:16,Notice lawyer begin season ago community deep. Choose but leave number. Eye later believe also plant together travel.,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 19.824315195576503, 'hazardous_waste_kg': 6.222124817586586, 'co2_emissions_kg': 141.68552188109055}",2025-10-04T21:14:50.225463
MNT69773,ALD6579,2025-04-18T06:43:57,Oil Change,TECH7419,Teresa Jones,Dammam Depot,212.03,0.94,"['Engine Oil', 'Oil Filter']",111112,2025-07-25T06:43:57,2025-12-13T06:43:57,"Ok success truth poor market stage very. Business bring sign Democrat raise each.
Tv section drop answer. Star able film case bring room green.",4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 9.076701905133064, 'hazardous_waste_kg': 6.299579210363655, 'co2_emissions_kg': 70.07808592974901}",2025-10-04T21:14:50.225947
MNT12762,ALD3117,2025-06-05T00:02:24,Transmission Service,TECH2332,Jose Anderson,Dammam Depot,1293.68,1.68,"['Fuel Filter', 'Coolant', 'Timing Belt']",191398,2025-07-15T00:02:24,2025-11-24T00:02:24,"Democratic election although nice. Minute wait all and career our.
Prevent state politics but. Study same source dog song success.",3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 17.876152515150856, 'hazardous_waste_kg': 8.81803234346053, 'co2_emissions_kg': 129.14852055944357}",2025-10-04T21:14:50.226629
MNT14545,ALD4451,2025-03-07T07:23:25,Annual Service,TECH8076,Kevin Larson,Haditha Depot,1605.05,5.19,"['Coolant', 'Oil Filter']",243927,2025-04-18T07:23:25,2025-07-20T07:23:25,"Foreign however bag. Require whole trade miss dark these.
Especially too wear. Bar according onto ever my wide opportunity old.",4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 16.33112757684964, 'hazardous_waste_kg': 4.993153187294501, 'co2_emissions_kg': 64.48936075097338}",2025-10-04T21:14:50.227199
MNT39013,ALD4860,2025-02-16T07:57:19,Warranty Service,TECH3466,Bobby Aguilar,Haditha Depot,1108.19,4.52,"['Engine Oil', 'Fuel Filter']",104592,2025-08-06T07:57:19,2026-02-01T07:57:19,"Herself color loss type. Move TV interesting indicate agreement hair. Season dinner size.
Them though black Congress might single.",4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 16.218559508757934, 'hazardous_waste_kg': 5.146717152897335, 'co2_emissions_kg': 136.24304499447106}",2025-10-04T21:14:50.227718
MNT75757,ALD2882,2025-02-12T17:38:15,Electrical Check,TECH5924,Carlos Rodgers,Yanbu Depot,1632.75,4.08,"['Fuel Filter', 'Transmission Fluid']",462241,2025-08-05T17:38:15,2025-10-18T17:38:15,"New show their tree audience fight often. Goal very quickly.
Kitchen card prevent resource.",4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 8.37346443068266, 'hazardous_waste_kg': 9.191231407296264, 'co2_emissions_kg': 170.12417572557024}",2025-10-04T21:14:50.228202
MNT43593,ALD2245,2025-03-24T01:31:49,Warranty Service,TECH6895,Donald Espinoza,Jeddah Depot,1912.69,1.85,['Starter Motor'],226278,2025-05-01T01:31:49,2025-12-27T01:31:49,Sometimes feel per wish policy coach region off. Production use every build.,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 6.071608692473192, 'hazardous_waste_kg': 9.162320599600891, 'co2_emissions_kg': 166.97651241634776}",2025-10-04T21:14:50.228723
