order_id,customer_id,order_date,order_status,payment_status,total_amount_sar,currency,order_type,priority,delivery_date,delivery_address,delivery_city,special_instructions,payment_terms,discount_percent,tax_amount_sar,shipping_cost_sar,created_by,approved_by,created_at,updated_at
ORD59308,CUST1860,2025-02-06T03:08:47,Delivered,Paid,1398.43,SAR,Services,Low,2025-10-30T21:29:02,"Unit 3513 Box 6056
DPO AA 37009",Jeddah,Temperature controlled,Net 30,6.33,240.0,762.04,Maria Allen,Steven Huber,2025-10-04T21:15:01.011315,2025-10-04T21:15:01.011316
ORD50951,CUST9881,2025-05-25T18:34:25,Delivered,Paid,1460.7,SAR,Fuel Delivery,Low,2025-10-25T03:31:20,"61588 Jeremy Shore Suite 087
West Alyssaport, VA 61038",Hofuf,No special requirements,Prepaid,12.37,496.58,614.8,Vanessa Wolf,Chad Jackson,2025-10-04T21:15:01.012022,2025-10-04T21:15:01.012022
ORD16313,CUST7863,2025-03-31T16:16:57,Delivered,Paid,13208.37,SAR,Petrochemicals,Low,2025-10-09T01:22:43,"469 Shawn Stravenue
Elizabethbury, VT 73277",Dammam,No special requirements,Prepaid,12.72,138.1,645.79,Robert Edwards,Debra Hale,2025-10-04T21:15:01.012719,2025-10-04T21:15:01.012719
ORD42548,CUST8615,2025-03-18T05:33:07,Delivered,Paid,12098.45,SAR,Petrochemicals,High,2025-10-17T16:48:57,"1470 Lynch Ridge
Gonzalezberg, AS 79331",Taif,Handle with care,Net 30,7.76,174.6,326.06,Katie Murphy,Sheri Herrera,2025-10-04T21:15:01.013476,2025-10-04T21:15:01.013477
ORD25337,CUST2874,2025-06-11T09:29:51,Delivered,Paid,9194.27,SAR,Lubricants,Medium,2025-11-02T00:37:41,"58324 Andrew Dam
Bensonton, CT 28558",Yanbu,Temperature controlled,Net 15,10.26,59.72,601.78,Adam Phillips,Edward Duke,2025-10-04T21:15:01.015813,2025-10-04T21:15:01.015816
ORD29623,CUST2956,2025-06-24T05:36:06,Processing,Paid,5249.16,SAR,Lubricants,High,2025-10-10T17:07:05,"84254 Leon Locks
Shariview, NM 06827",Yanbu,Hazardous materials,Net 15,3.45,443.11,351.45,Jessica Moore,Christopher Collins,2025-10-04T21:15:01.016656,2025-10-04T21:15:01.016657
ORD44703,CUST5465,2025-03-19T10:56:49,Processing,Paid,5393.83,SAR,Petrochemicals,High,2025-10-23T19:21:15,"9929 Mathews Spur Suite 749
Jessicaside, MI 08611",Jazan,Temperature controlled,COD,10.48,104.61,606.61,Kyle Johnson,Hannah Jackson,2025-10-04T21:15:01.017424,2025-10-04T21:15:01.017425
ORD35447,CUST7051,2025-05-15T16:08:37,In Transit,Paid,74426.94,SAR,Bulk Fuel,High,2025-10-29T16:31:56,"62128 Townsend Stravenue Apt. 568
South Christineside, MO 33795",Dammam,Handle with care,Prepaid,8.79,75.64,666.19,Nancy Navarro,William Gilbert,2025-10-04T21:15:01.018169,2025-10-04T21:15:01.018170
ORD95419,CUST9000,2025-05-04T23:06:33,Delivered,Paid,13195.51,SAR,Equipment,Low,2025-11-01T23:54:41,"1706 Jennifer Coves
Dorothyshire, PA 89458",Jubail,Express delivery,COD,12.6,162.28,897.36,Elizabeth Allen,Colleen Cunningham,2025-10-04T21:15:01.018855,2025-10-04T21:15:01.018856
ORD64179,CUST2789,2025-05-23T17:19:14,Delivered,Paid,1316.61,SAR,Lubricants,High,2025-10-31T01:37:48,"Unit 6434 Box 6971
DPO AE 87741",Yanbu,Handle with care,Net 30,10.03,466.69,976.68,Cheryl Anderson,Dr. Richard Mclean,2025-10-04T21:15:01.019364,2025-10-04T21:15:01.019365
ORD74338,CUST3907,2025-02-01T07:35:07,Confirmed,Paid,3943.05,SAR,Fuel Delivery,Medium,2025-10-20T07:10:37,"862 Carpenter Cliffs
North Jessicaview, VA 90013",Riyadh,Handle with care,Net 15,13.24,355.89,665.79,Victoria Johnson,Brandon Peters,2025-10-04T21:15:01.020086,2025-10-04T21:15:01.020087
ORD58577,CUST9755,2025-05-25T01:48:26,Delivered,Paid,1016.12,SAR,Services,Medium,2025-10-26T16:24:19,"7545 Morris Highway Suite 456
Port Jeremybury, PR 76300",Jubail,Handle with care,Net 15,9.48,190.88,133.52,Whitney Freeman,Duane Jones,2025-10-04T21:15:01.020823,2025-10-04T21:15:01.020824
ORD82754,CUST9499,2025-04-06T01:34:18,Delivered,Paid,4771.73,SAR,Services,Medium,2025-10-31T22:41:29,"5646 Kristina Turnpike
Michaelmouth, KS 54319",Abha,Express delivery,Net 30,9.58,244.22,227.71,Lori Santiago,Samantha Williams,2025-10-04T21:15:01.021514,2025-10-04T21:15:01.021515
ORD57425,CUST5975,2025-05-22T09:30:23,Delivered,Partial,42588.57,SAR,Equipment,Low,2025-10-12T09:47:42,"USCGC Parks
FPO AP 86493",Dammam,Hazardous materials,COD,12.26,430.95,945.82,Steven Hendricks,Andrew Mathews,2025-10-04T21:15:01.022185,2025-10-04T21:15:01.022187
ORD77303,CUST2383,2025-05-04T02:45:05,Delivered,Paid,97287.4,SAR,Bulk Fuel,Low,2025-10-30T16:27:22,"0363 Cain Park Suite 448
North Allisonview, TX 92755",Jazan,Express delivery,Net 15,12.73,410.99,244.54,Christina Morales,Janice Dyer,2025-10-04T21:15:01.023067,2025-10-04T21:15:01.023068
ORD98097,CUST6678,2025-03-30T04:48:39,Delivered,Paid,44922.59,SAR,Equipment,Medium,2025-10-28T13:33:33,"308 Miller Skyway Apt. 526
Brookeport, MH 25755",Jazan,No special requirements,Prepaid,6.43,491.12,393.47,Laura Kim,Curtis Lindsey,2025-10-04T21:15:01.023823,2025-10-04T21:15:01.023824
ORD88654,CUST3601,2025-02-02T09:24:21,Delivered,Paid,3008.35,SAR,Lubricants,Medium,2025-10-09T11:21:40,"404 Hill Inlet
West Williamborough, NJ 03000",Jubail,Handle with care,Net 30,7.45,223.02,187.27,Todd Russell,Jacob Ramos,2025-10-04T21:15:01.024547,2025-10-04T21:15:01.024548
ORD65846,CUST9491,2025-06-14T17:32:35,Delivered,Partial,1575.69,SAR,Lubricants,High,2025-10-15T22:34:15,"1831 Anthony Pine Suite 578
North Stephaniehaven, WV 74311",Jubail,Handle with care,COD,10.5,467.13,846.61,Gregory Wang,April Bailey,2025-10-04T21:15:01.025285,2025-10-04T21:15:01.025286
ORD84388,CUST7974,2025-05-12T09:54:05,In Transit,Paid,6712.85,SAR,Lubricants,Low,2025-11-01T13:56:19,"79349 Mason Forge
Jordanton, UT 82505",Najran,Temperature controlled,COD,12.62,224.49,827.42,Jerry Cooper,Joseph Bell,2025-10-04T21:15:01.026030,2025-10-04T21:15:01.026031
ORD58458,CUST3812,2025-02-09T21:00:51,Delivered,Paid,43867.93,SAR,Equipment,High,2025-10-06T16:11:08,"1759 Carroll Pine Apt. 257
Amyshire, GA 66984",Jazan,Express delivery,Net 15,6.99,356.71,489.14,Ryan Campbell,Scott Wilson,2025-10-04T21:15:01.026753,2025-10-04T21:15:01.026754
ORD23411,CUST6696,2025-03-03T13:49:36,Delivered,Paid,8050.65,SAR,Equipment,High,2025-10-11T22:15:33,"6163 Christopher Island Apt. 721
Tammytown, AS 51319",Abha,No special requirements,Net 30,5.58,210.95,762.86,Diana Cross,Andrea Bell,2025-10-04T21:15:01.027465,2025-10-04T21:15:01.027466
ORD30913,CUST3308,2025-04-01T15:35:12,Delivered,Paid,1773.58,SAR,Fuel Delivery,High,2025-10-24T00:16:07,"4950 Oconnell Forest Suite 480
New Teresabury, SD 44929",Abha,Handle with care,Net 15,4.9,85.92,285.04,Cameron Day,Fernando Davis,2025-10-04T21:15:01.028203,2025-10-04T21:15:01.028204
ORD96480,CUST5546,2025-04-07T23:43:43,Delivered,Paid,15393.42,SAR,Equipment,High,2025-10-28T21:06:59,"8542 Frank Canyon
South Vanessafort, WA 58440",Jeddah,Handle with care,Net 15,9.78,313.0,794.01,Jeremy Mitchell,Amy Myers,2025-10-04T21:15:01.028889,2025-10-04T21:15:01.028890
ORD30553,CUST1602,2025-03-04T04:10:26,Processing,Paid,5539.87,SAR,Petrochemicals,High,2025-10-26T01:52:38,"Unit 6445 Box 3138
DPO AA 12921",Jubail,Express delivery,COD,5.4,162.42,761.65,Andrew Turner,Kelly Brown,2025-10-04T21:15:01.029391,2025-10-04T21:15:01.029392
ORD18051,CUST3782,2025-03-08T22:09:32,Delivered,Partial,39371.28,SAR,Equipment,Low,2025-10-29T23:41:26,"02595 Charles Fords Apt. 531
South Shawnchester, NV 03929",Najran,No special requirements,Prepaid,6.61,302.9,788.91,Sarah Ramsey,Rebekah Erickson,2025-10-04T21:15:01.030101,2025-10-04T21:15:01.030102
ORD11408,CUST5113,2025-05-20T17:30:09,Delivered,Paid,1857.68,SAR,Fuel Delivery,High,2025-10-23T18:50:54,"019 Grant Extension
East Michael, OH 09666",Najran,Handle with care,Net 30,10.58,65.65,900.37,Lindsey Yates,Anthony Moore,2025-10-04T21:15:01.032181,2025-10-04T21:15:01.032184
ORD43580,CUST9448,2025-03-20T07:06:19,Delivered,Paid,43912.28,SAR,Equipment,Medium,2025-10-22T22:39:10,"USCGC Adams
FPO AP 59387",Jazan,Hazardous materials,Net 15,12.03,260.21,715.17,Amy Webb,Sara Holt,2025-10-04T21:15:01.032899,2025-10-04T21:15:01.032900
ORD80300,CUST9592,2025-05-08T04:54:30,In Transit,Partial,6486.71,SAR,Lubricants,Medium,2025-10-06T21:09:50,"915 Amy Lights Suite 876
Mendezberg, WV 34203",Najran,Temperature controlled,Prepaid,11.01,190.94,703.08,Michelle Cherry,Amanda Alvarado,2025-10-04T21:15:01.033657,2025-10-04T21:15:01.033658
ORD45243,CUST6432,2025-04-03T11:02:12,Delivered,Partial,3075.75,SAR,Fuel Delivery,High,2025-10-27T22:12:24,"637 Gonzalez Cape Apt. 497
Nicolefurt, FM 71919",Taif,Express delivery,Net 30,6.92,443.77,247.64,Maria Howard,Pamela Rodriguez,2025-10-04T21:15:01.034395,2025-10-04T21:15:01.034396
ORD79615,CUST4378,2025-03-15T09:51:51,Delivered,Paid,27736.12,SAR,Equipment,Low,2025-10-21T00:52:22,"5140 Christopher Lodge
Jessicaborough, IN 35950",Jeddah,Temperature controlled,COD,1.22,334.54,951.05,Kathleen Lee,Paul Martin,2025-10-04T21:15:01.035100,2025-10-04T21:15:01.035101
ORD36041,CUST4919,2025-04-25T05:52:32,Delivered,Pending,3551.09,SAR,Services,Medium,2025-10-26T15:17:32,"40740 White Glen Suite 630
Port Shirleyburgh, SD 84884",Jeddah,Express delivery,Prepaid,10.98,443.49,775.44,Jennifer Smith,Christy Kramer,2025-10-04T21:15:01.035844,2025-10-04T21:15:01.035844
ORD55036,CUST9825,2025-06-28T13:19:04,Delivered,Pending,6284.18,SAR,Petrochemicals,Low,2025-10-30T09:44:43,"8338 Mcguire Manor Apt. 578
Romeroville, SD 42816",Jazan,Temperature controlled,Net 15,12.65,318.85,238.78,Aaron Khan,William Allen,2025-10-04T21:15:01.036602,2025-10-04T21:15:01.036603
ORD83283,CUST4745,2025-04-26T05:45:16,Delivered,Overdue,12716.51,SAR,Petrochemicals,Low,2025-10-25T23:49:17,"682 Juarez Ranch
West Aliciamouth, SC 08715",Dammam,Handle with care,Net 15,2.12,336.73,916.94,Christina Valenzuela,Erica Moreno,2025-10-04T21:15:01.037334,2025-10-04T21:15:01.037334
ORD97708,CUST5770,2025-04-12T21:33:05,Shipped,Paid,1508.22,SAR,Fuel Delivery,Low,2025-10-23T04:38:27,"8606 Kevin Dale Suite 499
Dwayneside, VI 61348",Hofuf,Temperature controlled,COD,4.61,189.88,159.54,Timothy Mckinney,Mark Fletcher,2025-10-04T21:15:01.038028,2025-10-04T21:15:01.038029
ORD94776,CUST5012,2025-04-20T17:03:23,Delivered,Paid,38124.34,SAR,Equipment,High,2025-10-07T19:44:13,"18163 Stein Mount Suite 790
Rodriguezhaven, DC 21609",Abha,No special requirements,COD,0.61,346.01,867.94,Michelle Smith,Scott Wilson,2025-10-04T21:15:01.038966,2025-10-04T21:15:01.038968
ORD60854,CUST2544,2025-04-30T16:18:49,Processing,Paid,74775.99,SAR,Bulk Fuel,Medium,2025-11-01T08:31:08,"01686 Griffin Shores Suite 941
Gonzalezville, VI 17194",Yanbu,Hazardous materials,Prepaid,13.32,162.3,818.98,Krista Rocha,William Grant,2025-10-04T21:15:01.039806,2025-10-04T21:15:01.039807
ORD26240,CUST3232,2025-02-14T11:05:17,Delivered,Paid,10327.14,SAR,Equipment,High,2025-10-13T18:34:45,"007 Chang Port Suite 282
West Angela, FM 09491",Jubail,Express delivery,Net 15,13.98,355.71,596.68,Lisa Phillips,Deborah Stewart,2025-10-04T21:15:01.040572,2025-10-04T21:15:01.040573
ORD26867,CUST6463,2025-04-22T15:19:33,Delivered,Paid,1748.64,SAR,Services,Medium,2025-10-24T22:20:18,"3199 Allen Mountains Suite 730
Acevedofurt, VI 36922",Jeddah,No special requirements,Prepaid,11.54,196.05,103.66,Deborah Rodriguez,Dr. Brian Williams,2025-10-04T21:15:01.041320,2025-10-04T21:15:01.041321
ORD35104,CUST8598,2025-04-19T05:27:09,Delivered,Paid,48947.23,SAR,Equipment,Medium,2025-11-01T20:24:20,"3316 Graham Pines Suite 820
Nicoleborough, MI 72298",Najran,Temperature controlled,Net 30,0.48,354.4,578.56,Thomas Perkins,Laura Gilmore,2025-10-04T21:15:01.042055,2025-10-04T21:15:01.042056
ORD94829,CUST7982,2025-05-18T00:24:46,Delivered,Pending,4129.21,SAR,Services,Low,2025-10-06T16:31:31,"993 Brown Plaza Apt. 546
Holtfort, AK 97114",Jubail,Temperature controlled,Net 30,8.86,379.72,142.81,Sherry Marks,Kristi Barton,2025-10-04T21:15:01.042837,2025-10-04T21:15:01.042838
ORD12433,CUST3123,2025-06-18T01:25:19,In Transit,Paid,2431.19,SAR,Services,Medium,2025-10-19T23:42:54,"20656 Heather Loop
Maryfort, WV 74870",Jeddah,Hazardous materials,COD,11.37,231.65,559.25,George Thomas,Becky Elliott,2025-10-04T21:15:01.043526,2025-10-04T21:15:01.043527
ORD86008,CUST8520,2025-03-20T23:44:00,Delivered,Pending,2405.38,SAR,Fuel Delivery,Medium,2025-10-27T03:28:55,"45183 Coleman Mount
East James, IN 65179",Najran,No special requirements,Prepaid,4.04,364.82,895.8,Bethany Murray,Haley Weeks,2025-10-04T21:15:01.044244,2025-10-04T21:15:01.044245
ORD67453,CUST2990,2025-02-14T02:41:12,Delivered,Paid,4656.1,SAR,Services,Medium,2025-10-18T03:37:13,"160 Russell Throughway
Lake Laura, NE 84071",Jazan,Hazardous materials,Net 30,10.0,266.87,504.7,James Green,Antonio Love,2025-10-04T21:15:01.044963,2025-10-04T21:15:01.044964
ORD41267,CUST9691,2025-04-03T03:53:37,Delivered,Pending,26584.72,SAR,Equipment,Medium,2025-10-07T18:18:51,"PSC 6163, Box 9424
APO AA 10966",Yanbu,Express delivery,COD,2.61,191.43,909.29,Ariana Baker,Dr. Steven Wilson,2025-10-04T21:15:01.045470,2025-10-04T21:15:01.045471
ORD42196,CUST1473,2025-02-28T19:29:48,In Transit,Paid,14370.64,SAR,Petrochemicals,Low,2025-10-05T21:49:13,"395 Miller Lane
New Mary, SC 71276",Jazan,Express delivery,COD,9.95,397.15,825.67,Sabrina Garcia,Jimmy Williams,2025-10-04T21:15:01.046178,2025-10-04T21:15:01.046179
ORD64932,CUST2972,2025-04-09T02:40:48,Delivered,Paid,16414.2,SAR,Equipment,High,2025-10-12T00:32:43,"978 Jose Plaza
South Craigbury, MT 40902",Jazan,Hazardous materials,Prepaid,0.36,104.5,236.97,Daniel Thomas,Lance Young,2025-10-04T21:15:01.048312,2025-10-04T21:15:01.048317
ORD12913,CUST3652,2025-04-04T22:13:50,In Transit,Paid,4904.93,SAR,Fuel Delivery,High,2025-11-02T05:54:21,"992 Greene Route Suite 137
Collierstad, SD 25761",Dammam,Handle with care,Prepaid,7.85,183.33,974.58,Christian Morales,Paige Martinez,2025-10-04T21:15:01.049577,2025-10-04T21:15:01.049579
ORD27326,CUST8442,2025-06-24T22:17:01,Delivered,Paid,19685.43,SAR,Petrochemicals,Low,2025-10-12T20:03:14,"46865 Herrera Summit
North Kennethbury, WI 11444",Taif,Express delivery,Prepaid,2.61,286.77,465.42,Carl Chan Jr.,Deanna Harris,2025-10-04T21:15:01.050416,2025-10-04T21:15:01.050417
ORD21021,CUST2458,2025-05-12T05:41:23,In Transit,Partial,4360.06,SAR,Fuel Delivery,Low,2025-10-16T02:04:35,"655 Johnson Wall Apt. 702
North John, IA 00574",Jeddah,No special requirements,COD,9.92,132.88,936.64,Spencer Ortiz,Christopher Johnson,2025-10-04T21:15:01.051208,2025-10-04T21:15:01.051209
ORD11059,CUST1023,2025-04-16T01:21:40,Processing,Paid,13950.58,SAR,Equipment,High,2025-10-23T06:56:48,"691 Sarah Field
South Crystalberg, AR 99842",Najran,Express delivery,Prepaid,12.14,402.22,483.48,Jane Bell,Michael Stark,2025-10-04T21:15:01.052239,2025-10-04T21:15:01.052244
ORD68786,CUST8468,2025-03-15T05:32:23,In Transit,Paid,4378.7,SAR,Petrochemicals,High,2025-10-25T11:41:38,"213 Christopher Village
New Marcusland, NH 05887",Dammam,No special requirements,Net 30,5.79,390.38,959.68,Jessica Mann,Ryan Huerta,2025-10-04T21:15:01.053473,2025-10-04T21:15:01.053477
ORD84028,CUST1660,2025-06-09T07:32:44,Delivered,Paid,29970.91,SAR,Bulk Fuel,Low,2025-10-13T07:20:24,"07830 Harrison Squares Suite 365
Rubenmouth, NJ 98840",Jazan,Temperature controlled,COD,8.33,354.98,253.66,Cole Nunez,Elizabeth Ford,2025-10-04T21:15:01.054548,2025-10-04T21:15:01.054551
ORD21195,CUST5312,2025-03-02T15:33:45,Delivered,Pending,7438.33,SAR,Petrochemicals,High,2025-10-31T13:34:16,"PSC 2638, Box 6995
APO AP 24385",Abha,Express delivery,COD,6.29,131.8,754.17,Melissa Thompson,Christopher Bailey MD,2025-10-04T21:15:01.055359,2025-10-04T21:15:01.055362
ORD53264,CUST4228,2025-02-25T05:20:21,Delivered,Paid,5749.82,SAR,Lubricants,Medium,2025-10-20T11:16:12,"2364 Bryan Cape Apt. 515
North Rachelfort, AS 29915",Abha,No special requirements,COD,3.88,74.25,527.18,Lisa Warren,Nicole Mills,2025-10-04T21:15:01.056282,2025-10-04T21:15:01.056285
ORD98214,CUST9485,2025-05-28T08:12:33,Delivered,Paid,3536.32,SAR,Services,Low,2025-10-18T22:38:55,"3423 Myers Village
Port Eugeneberg, CO 19864",Jeddah,Hazardous materials,Prepaid,11.87,438.51,590.71,John Bell,James Jordan,2025-10-04T21:15:01.057113,2025-10-04T21:15:01.057115
ORD94559,CUST1519,2025-03-06T05:09:59,Delivered,Paid,850.13,SAR,Fuel Delivery,Medium,2025-10-08T09:00:22,"770 Tracy Parkway Suite 119
Charlestown, UT 96924",Jeddah,Temperature controlled,Net 15,14.09,308.33,481.47,Robert Romero,Jose Li,2025-10-04T21:15:01.058001,2025-10-04T21:15:01.058004
ORD98470,CUST2015,2025-05-17T11:18:59,Delivered,Partial,20543.2,SAR,Equipment,Medium,2025-10-25T07:34:00,"09597 Ayers Path Suite 547
Reginahaven, NJ 47467",Jazan,Express delivery,COD,7.69,62.87,269.88,Joseph Ortiz,Charles Goodwin,2025-10-04T21:15:01.058835,2025-10-04T21:15:01.058836
ORD84376,CUST8293,2025-03-04T10:07:02,Processing,Paid,4727.56,SAR,Services,Low,2025-10-08T03:46:52,"61102 Garrison Way Apt. 885
Berryborough, OR 93978",Yanbu,Express delivery,COD,5.16,328.52,984.66,Emily Brown,Jeff Jackson,2025-10-04T21:15:01.059613,2025-10-04T21:15:01.059614
ORD35920,CUST3714,2025-05-15T14:38:44,Confirmed,Paid,2268.36,SAR,Lubricants,High,2025-10-10T21:42:32,"0136 Lowe Highway Apt. 936
Port Jose, OR 70019",Taif,Handle with care,COD,5.34,396.6,772.82,Susan Peterson,Katrina Bell,2025-10-04T21:15:01.060356,2025-10-04T21:15:01.060357
ORD36752,CUST3370,2025-04-20T21:06:54,Delivered,Pending,4127.3,SAR,Fuel Delivery,Low,2025-10-14T03:04:11,"468 Zhang Run Apt. 450
South Johnville, LA 16227",Abha,Hazardous materials,Prepaid,9.2,173.42,913.83,Joseph Jensen,Shannon Bell,2025-10-04T21:15:01.061090,2025-10-04T21:15:01.061091
ORD67020,CUST5564,2025-04-17T15:50:00,Shipped,Partial,9853.18,SAR,Equipment,Low,2025-11-02T08:17:14,"67234 Lori Viaduct
Jasonborough, RI 12151",Jubail,No special requirements,COD,2.48,497.58,836.66,Gabriella Lin,Sabrina Doyle,2025-10-04T21:15:01.061786,2025-10-04T21:15:01.061787
ORD62017,CUST4069,2025-02-11T11:25:24,Pending,Paid,61995.54,SAR,Bulk Fuel,Medium,2025-10-21T15:58:21,"538 Kristina Drive
New Stacy, IA 61305",Riyadh,Express delivery,Prepaid,6.31,483.77,816.41,William Fleming,Jenna Black,2025-10-04T21:15:01.062471,2025-10-04T21:15:01.062472
ORD97852,CUST8221,2025-02-10T06:33:57,Delivered,Partial,57641.76,SAR,Bulk Fuel,Medium,2025-10-24T23:19:42,"Unit 2156 Box 4081
DPO AP 84722",Riyadh,Handle with care,Net 15,10.21,394.16,307.75,Jack Sherman,Linda Washington,2025-10-04T21:15:01.062967,2025-10-04T21:15:01.062968
ORD92491,CUST8123,2025-02-19T23:30:55,Processing,Pending,33326.43,SAR,Bulk Fuel,Low,2025-10-11T16:52:59,"890 Murphy Land
East Jonathanmouth, FL 94809",Taif,Temperature controlled,Prepaid,13.39,386.52,400.22,Dr. Kathleen Williams MD,Kathleen Anderson,2025-10-04T21:15:01.064935,2025-10-04T21:15:01.064939
ORD96264,CUST1991,2025-02-02T15:10:17,Delivered,Pending,4121.61,SAR,Fuel Delivery,High,2025-10-16T11:30:41,"956 Gonzales Forge
Port Michael, SD 43437",Taif,Handle with care,Net 15,10.25,403.08,573.77,Keith Oneill,Jennifer Cochran,2025-10-04T21:15:01.066050,2025-10-04T21:15:01.066052
ORD78744,CUST8718,2025-05-11T14:19:40,Delivered,Paid,4652.61,SAR,Lubricants,High,2025-10-08T17:31:00,"14871 Pacheco Plaza
East John, MO 54169",Hofuf,No special requirements,COD,9.31,260.34,383.66,Nicole Frazier,Brian Wolfe,2025-10-04T21:15:01.066843,2025-10-04T21:15:01.066844
ORD70079,CUST2291,2025-03-02T10:58:51,Delivered,Paid,3665.52,SAR,Fuel Delivery,High,2025-10-26T19:52:25,"Unit 6319 Box 9686
DPO AP 82748",Najran,Hazardous materials,COD,3.65,153.19,971.8,Ashley Thompson,Deborah Mcfarland,2025-10-04T21:15:01.067365,2025-10-04T21:15:01.067366
ORD87752,CUST5939,2025-03-08T12:35:38,Delivered,Paid,4344.05,SAR,Services,Medium,2025-10-16T07:14:45,"6556 Griffin Fork Apt. 873
North Sarahside, ND 19771",Hofuf,Handle with care,Net 15,10.53,233.39,505.12,Theresa Gonzales,Michael Hill,2025-10-04T21:15:01.068162,2025-10-04T21:15:01.068164
ORD70078,CUST5014,2025-02-04T23:21:49,Shipped,Paid,13117.1,SAR,Petrochemicals,Medium,2025-11-02T03:31:18,"73644 Jessica Dale Suite 776
Lake Paul, KS 60339",Abha,Handle with care,Net 15,8.92,154.67,374.0,Nicholas Friedman,Robin Elliott,2025-10-04T21:15:01.068978,2025-10-04T21:15:01.068979
ORD35775,CUST4982,2025-03-11T12:02:36,Delivered,Paid,1295.12,SAR,Fuel Delivery,High,2025-10-29T20:24:01,"43901 Clayton Passage
Averychester, MI 30704",Riyadh,No special requirements,COD,4.1,438.84,106.66,David Hernandez,William Velazquez,2025-10-04T21:15:01.069754,2025-10-04T21:15:01.069755
ORD19858,CUST7880,2025-05-10T07:28:59,Shipped,Paid,9455.71,SAR,Lubricants,High,2025-10-08T07:04:36,"822 Hughes Glen
Lake Annetteland, AL 86149",Dammam,Handle with care,Net 15,12.27,398.71,595.66,Brandy Montgomery,Tara Murray,2025-10-04T21:15:01.070494,2025-10-04T21:15:01.070495
ORD63191,CUST2548,2025-06-28T11:39:18,Shipped,Paid,40848.08,SAR,Equipment,Medium,2025-11-03T13:49:48,"2358 John Parkway
East Ronnie, ME 28145",Jubail,Hazardous materials,Prepaid,7.07,351.85,141.78,Sarah Hogan DDS,Kenneth Jimenez,2025-10-04T21:15:01.071195,2025-10-04T21:15:01.071196
ORD96829,CUST7641,2025-04-02T22:28:20,Delivered,Paid,1387.44,SAR,Lubricants,Medium,2025-10-17T19:43:09,"0956 Lambert Grove Apt. 120
Carolton, NH 48692",Jubail,No special requirements,Net 15,9.96,310.41,733.91,Donald Johnson,David Gardner,2025-10-04T21:15:01.071928,2025-10-04T21:15:01.071929
ORD70202,CUST3474,2025-06-10T01:43:18,Delivered,Pending,7913.04,SAR,Petrochemicals,Low,2025-10-09T13:28:41,"1228 Robert Islands
Elizabethmouth, WI 15957",Jubail,Hazardous materials,COD,4.06,379.98,106.71,Thomas Sanchez,Anne Nelson,2025-10-04T21:15:01.072747,2025-10-04T21:15:01.072749
ORD29015,CUST8431,2025-03-22T19:16:33,Delivered,Pending,2346.91,SAR,Services,High,2025-10-06T07:19:17,"17038 Deanna Place Suite 232
North Zacharyland, FM 92903",Jeddah,Hazardous materials,Net 15,8.51,165.67,641.52,John Davis DDS,Nathaniel Mccarthy,2025-10-04T21:15:01.073533,2025-10-04T21:15:01.073534
ORD87379,CUST4548,2025-06-05T21:11:42,Delivered,Partial,60520.34,SAR,Bulk Fuel,Low,2025-10-17T01:32:05,"067 Benjamin Ports
Port Joshua, WY 24472",Riyadh,Express delivery,Net 30,4.24,89.65,158.25,Andrea Lane,Martin Valdez,2025-10-04T21:15:01.074241,2025-10-04T21:15:01.074242
ORD69215,CUST3423,2025-05-03T12:08:35,Delivered,Partial,32302.27,SAR,Equipment,Medium,2025-10-22T11:38:36,"5182 Spencer Junction Apt. 720
Port Jennifermouth, MO 29992",Riyadh,Handle with care,COD,5.0,254.4,808.29,Jason Hernandez,Amanda Cole,2025-10-04T21:15:01.074998,2025-10-04T21:15:01.074999
ORD13172,CUST2206,2025-06-10T23:06:43,Delivered,Paid,54471.18,SAR,Bulk Fuel,Low,2025-10-14T04:19:22,"PSC 6027, Box 0800
APO AP 38357",Dammam,Handle with care,COD,0.43,130.46,703.23,Jonathan Lowe,Laura Gibson,2025-10-04T21:15:01.075498,2025-10-04T21:15:01.075498
