supplier_id,supplier_name,contact_person,phone,email,address,city,country,supplier_type,credit_rating,payment_terms,lead_time_days,quality_rating,on_time_delivery_rate,total_orders,total_value_sar,certifications,created_at
SUP2430,Consulting Services,Rebecca Schaefer,878.637.6151,rreese@example.org,"17004 Wiggins Bridge
Angelaside, TN 53574",Dubai,UAE,Service Provider,A,Prepaid,24,4.6,0.909,803,8610088.63,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.755775
SUP4782,Volvo Parts,Eric Stewart,273.301.8862,georgescott@example.org,"0974 Brian Mews Suite 004
Dianeview, MO 66173",Kuwait,Bahrain,Parts Supplier,A+,COD,22,4.6,0.911,577,6367197.7,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.756737
SUP9463,Heavy Equipment,Justin Callahan,836-539-0409,jeffrobinson@example.net,"41943 Flores Port Apt. 141
South Rickchester, NC 93279",Riyadh,Saudi Arabia,Equipment Supplier,A+,Net 30,16,4.4,0.894,583,5074787.13,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.757448
SUP9151,Technology Equipment,Stephanie Sanchez,704.687.7684,veronica81@example.org,"058 Hudson Isle Suite 890
Jeffersonchester, PA 86433",Dubai,UAE,Equipment Supplier,A,COD,15,3.5,0.94,261,5352594.71,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.758072
SUP8698,Total,Alison Mccoy,208-427-0814x309,angelacarter@example.net,"9780 Brown Row Apt. 094
Josebury, UT 14203",Jeddah,Bahrain,Fuel Supplier,C,COD,23,3.8,0.862,140,7154835.72,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.758771
SUP4586,Transportation,Elizabeth Arnold,5286962825,khill@example.org,"1916 John Drive
Baileychester, ND 74499",Kuwait,Qatar,Logistics Partner,C,Net 30,6,4.0,0.884,430,9139805.24,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.759375
SUP2019,Total,Victoria Kerr,(932)982-3834x6894,kellyjoshua@example.org,"07175 Gray Plaza
Oneillburgh, NM 86080",Jeddah,Bahrain,Fuel Supplier,A,Net 30,28,3.9,0.942,997,7881130.07,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.760087
SUP6126,Mercedes Parts,Jeffrey Nelson,512.677.3670x541,michael21@example.org,"7019 Johnson Fork
Rodgerschester, CO 08533",Dubai,Qatar,Parts Supplier,A+,Prepaid,24,3.7,0.971,559,6561965.09,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.760694
SUP5409,Volvo Parts,Robert Cantu,+1-650-344-2350x85314,hernandezashley@example.com,"21529 Mayer Ferry
South Ashley, NC 43198",Kuwait,Saudi Arabia,Parts Supplier,A+,Net 15,17,4.4,0.87,594,388344.19,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.761381
SUP5007,Consulting Services,Becky Nunez,236.310.0623x759,lori61@example.com,"651 Shelton Keys Apt. 489
Lake Geoffreybury, WI 70698",Jeddah,Saudi Arabia,Service Provider,B+,Net 30,5,4.1,0.911,791,4579577.43,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.761989
SUP9045,Iveco Parts,Madison Castro,4717947560,flemingvictoria@example.com,"23709 Hart Heights Suite 006
Katieland, TX 24351",Kuwait,Kuwait,Parts Supplier,B+,Net 15,22,3.7,0.89,200,3963445.87,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.762689
SUP3388,Chevron,Jeffrey Allen,7554819804,joshua01@example.org,"35735 Jackson Ridges Suite 965
Brandiland, VT 50635",Kuwait,Qatar,Fuel Supplier,B,Net 15,10,4.2,0.977,793,3306121.16,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.763279
SUP6426,Total,Mr. David Ballard,+1-302-934-1639x93397,janice86@example.org,"5434 Roman Crossing Suite 530
Hansenmouth, NY 31928",Riyadh,Bahrain,Fuel Supplier,C,Prepaid,5,4.4,0.888,307,2691601.45,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.765853
SUP7230,Consulting Services,David Brown,001-897-646-3048x1033,lhansen@example.com,"Unit 5090 Box 7203
DPO AP 05139",Kuwait,Saudi Arabia,Service Provider,B,COD,17,4.0,0.867,320,7014266.4,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.766637
SUP2918,Consulting Services,Joel Morris,(830)719-7697x9817,melissa37@example.com,"62631 Michelle Row Suite 848
Brianbury, TN 41045",Jeddah,Qatar,Service Provider,A,Net 15,27,4.9,0.925,448,339326.47,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.767254
SUP4203,Consulting Services,Robert Nguyen,+1-817-355-3660x9685,nelsongabriella@example.com,"Unit 1558 Box 9985
DPO AP 65676",Doha,Saudi Arabia,Service Provider,A+,Net 15,24,3.9,0.855,634,5068144.41,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.767734
SUP2460,Mercedes Parts,Austin Olson,800.651.2687x55127,margarethubbard@example.net,"485 Joseph Dam Suite 188
Maxwellmouth, NY 29782",Riyadh,Bahrain,Parts Supplier,A+,Net 15,14,5.0,0.915,623,7145703.61,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.768432
SUP7931,Maintenance Services,Brenda Mendoza,285-412-1360x517,davidsmith@example.org,"80439 Kerri Run Suite 242
South Valerie, DE 47715",Jeddah,Kuwait,Service Provider,A,Net 30,12,4.2,0.858,286,5170274.76,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.769105
SUP1566,Technology Equipment,Stephanie Brown,229-668-7124x87318,batesmichael@example.com,"0794 Weiss Courts
Escobarburgh, DC 32150",Kuwait,UAE,Equipment Supplier,B+,COD,21,4.1,0.878,326,7924135.11,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.769819
SUP6507,Consulting Services,Jeffrey Casey,+1-596-866-7247x435,derek28@example.net,"64618 Walker Locks Suite 374
Rossfort, NY 19332",Doha,UAE,Service Provider,C,Prepaid,21,3.8,0.952,882,125080.57,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.770454
SUP2546,MAN Parts,William Simmons,001-980-658-5655,davismark@example.com,"39039 Burgess Drive
Lake Wyatt, TN 67538",Dammam,Qatar,Parts Supplier,A,COD,18,4.9,0.945,154,2826984.3,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.771136
SUP4212,Technology Equipment,Todd Vasquez,975-452-2706x95098,matthewbrown@example.org,"4806 Conner Lake
Lake Dennishaven, AK 55172",Doha,Saudi Arabia,Equipment Supplier,A+,Net 15,15,4.9,0.971,899,3503656.34,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.771822
SUP7120,BP,John Gonzalez,(660)698-1072,ycampbell@example.org,"62879 Ashley Harbor
Annachester, MI 62465",Riyadh,Saudi Arabia,Fuel Supplier,A+,Net 30,26,4.4,0.872,413,7476593.23,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.772395
SUP9040,Consulting Services,Jennifer Berry,679.501.2998,afarmer@example.com,"97563 Dixon Circle
North Lauren, GA 99373",Jeddah,Kuwait,Service Provider,A+,Net 30,13,4.2,0.907,70,4303146.06,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.773009
SUP7855,Volvo Parts,Sherry Stewart,342.557.0895x33731,nwolfe@example.com,"25164 Newman Run Apt. 382
Lake Robert, AZ 68716",Doha,Qatar,Parts Supplier,A,Prepaid,4,3.6,0.867,902,1787874.36,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.773650
SUP3863,Consulting Services,Shelly Villa,(748)328-9875,matthewaustin@example.org,"55879 Gibson Mount
Rebeccahaven, CT 05232",Dubai,Saudi Arabia,Service Provider,C,COD,7,3.6,0.871,275,1181203.23,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.774334
SUP9059,Chevron,Donna Greene,(345)823-1990x418,veronicalopez@example.net,"2931 Henson Rest Apt. 333
Robertport, LA 14712",Dammam,UAE,Fuel Supplier,A+,Net 30,15,3.7,0.9,751,5273350.02,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.775035
SUP8466,Technology Equipment,Michael Jacobson,001-623-795-2522x3430,taylor17@example.org,"307 Aaron Cliffs Suite 651
New Mollyfurt, IL 83319",Dubai,UAE,Equipment Supplier,A+,Net 15,27,4.8,0.881,91,3118518.56,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.775597
SUP1251,Distribution,Katrina Martin,535.319.7327x83101,thomasbrown@example.org,"87121 Matthew Port Suite 504
New Scottland, GA 42901",Doha,Saudi Arabia,Logistics Partner,B,Prepaid,6,4.3,0.889,673,4952311.37,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.776265
SUP3048,Distribution,Kristen Ho MD,(536)619-3245x105,cevans@example.com,"PSC 2573, Box 0725
APO AA 04676",Jeddah,Qatar,Logistics Partner,A+,Net 15,22,4.9,0.936,589,9702736.67,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.776682
SUP7893,Transportation,Christian Joseph,938.215.1493x7480,donna28@example.com,"810 Fisher Creek
East Paulton, IL 28346",Doha,Qatar,Logistics Partner,A+,COD,28,4.2,0.942,601,2969534.95,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.777269
SUP6779,Scania Parts,Briana Reynolds,(749)242-7019x6487,molinasandy@example.com,"USS Doyle
FPO AP 18124",Riyadh,Saudi Arabia,Parts Supplier,B+,Net 15,10,3.9,0.9,169,5829969.93,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.777832
SUP6078,Logistics Services,Brian Perry,001-852-289-7698,hburns@example.com,"0363 Lewis River
Loganborough, MP 19623",Riyadh,Kuwait,Service Provider,B,COD,22,4.4,0.897,117,9252803.25,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.778431
SUP8083,Transportation,Patricia Bell,6372276300,teresa24@example.org,"35712 Hall Creek
Armstrongfurt, MS 65516",Doha,Bahrain,Logistics Partner,B,Net 30,20,3.9,0.872,231,5228002.17,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.779040
SUP8627,Technology Equipment,Jason Nelson,001-464-470-0040,sarahbeard@example.org,"80968 Reeves Freeway Apt. 368
New Laurenfurt, MH 53230",Doha,UAE,Equipment Supplier,C,Prepaid,6,3.5,0.959,837,8906456.73,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.779735
SUP8287,BP,Dr. Joshua Smith,648-819-2409,lowemark@example.com,"29950 Mary Forge Suite 630
South Douglasport, MO 16535",Riyadh,Qatar,Fuel Supplier,B,COD,17,4.1,0.91,80,8058000.83,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.781224
SUP5160,MAN Parts,John Fernandez,+1-444-670-2658x964,martinjoshua@example.net,"7023 Nancy Underpass
New Kevinhaven, MO 91692",Doha,Bahrain,Parts Supplier,B,Net 15,24,4.0,0.87,18,9190012.81,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.783464
SUP2384,Heavy Equipment,Cory Tucker,287-912-0473x7346,matthew17@example.net,"2927 Robert Haven Apt. 385
Alejandratown, OK 73175",Doha,UAE,Equipment Supplier,C,Net 15,23,4.7,0.977,772,9039167.4,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.784520
SUP7005,Shell,Patricia Davis,(253)243-1254,afuller@example.com,"0749 James Avenue
Laurenberg, MP 35643",Dammam,Bahrain,Fuel Supplier,A+,Prepaid,27,4.7,0.971,561,8007885.43,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.785196
SUP2913,Distribution,Rachael Torres,+1-818-290-0477x5138,ingrambrian@example.org,"11546 Edwin Point Suite 236
Katrinastad, WY 49929",Dubai,Bahrain,Logistics Partner,B,Net 15,26,4.2,0.868,774,5872931.82,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.785878
SUP1371,Maintenance Services,Charles Hernandez,(306)780-3325x39450,sherry68@example.org,"6842 Mendoza View Apt. 011
West Philip, NV 57973",Dubai,Kuwait,Service Provider,A+,COD,30,3.6,0.886,919,5579457.85,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.786673
SUP1566,Heavy Equipment,Chelsey Williams,+1-800-768-0870x17336,edwin39@example.com,"8884 Edwards Way
Port Daniel, NE 15312",Jeddah,Saudi Arabia,Equipment Supplier,C,Net 30,9,4.9,0.873,968,2149593.43,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.787586
SUP9206,Iveco Parts,Mrs. Brooke Mcdonald,806-934-4217,woodlarry@example.net,"48987 Cohen Creek
South Kathryn, AL 85268",Jeddah,Saudi Arabia,Parts Supplier,B+,COD,14,3.9,0.851,398,8226297.93,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.788461
SUP5776,BP,Tammy Lopez,235.529.8807x94825,daviscollin@example.org,"9824 Michael Hill
New Jessica, PA 37401",Doha,Kuwait,Fuel Supplier,A,Net 30,6,4.0,0.937,694,6628283.26,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.789305
SUP3267,Safety Equipment,Tricia Kennedy,998-680-8233x02493,powelladam@example.org,"352 Kennedy Alley
East Elizabethburgh, TN 73072",Dammam,Qatar,Equipment Supplier,B+,COD,17,4.9,0.911,96,6173661.87,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.790157
SUP4309,Chevron,Pamela Montes,(399)471-2359,escobarwilliam@example.com,"3601 Gerald Fort
West Walterport, SC 50045",Dubai,Qatar,Fuel Supplier,B,COD,16,4.3,0.926,829,2872377.89,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.790929
SUP1087,Scania Parts,Craig Castro,585.622.5732x9983,stacieryan@example.net,"320 Malone Lights Suite 585
North Brianport, OR 26063",Dammam,Bahrain,Parts Supplier,A+,COD,28,4.4,0.933,824,8976496.87,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.791746
SUP5036,Heavy Equipment,Vicki Harding,+1-217-275-6704x55792,russellgregory@example.com,"63886 Carter Shoal Apt. 305
South Danielle, TN 26648",Dubai,Kuwait,Equipment Supplier,C,Net 15,10,4.6,0.94,944,402261.91,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.793212
SUP3435,Scania Parts,Samantha Ellison,962.607.0890x1589,shill@example.net,"4624 Jerry Points Suite 487
Annettemouth, MA 43312",Jeddah,Bahrain,Parts Supplier,A+,COD,4,4.1,0.963,341,9978888.12,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.793893
SUP2664,Total,William Brown,001-691-847-2517,nmccann@example.org,"8530 Justin Harbors
Kimstad, FM 25106",Riyadh,UAE,Fuel Supplier,B+,Net 15,5,4.8,0.906,99,4226404.08,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.794500
SUP8175,Maintenance Services,Amanda Hobbs,(887)408-8443,shannon99@example.org,"76814 Brown Shoal
Clarkshire, MH 31168",Kuwait,UAE,Service Provider,B,Net 30,18,5.0,0.905,832,5090646.61,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.795112
SUP1746,Maintenance Services,Timothy Griffith,001-652-302-7543,robert09@example.net,"978 Kaiser Streets
Williamsonfort, MT 75924",Riyadh,Kuwait,Service Provider,B+,Net 15,19,4.5,0.85,44,3561017.73,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.795716
SUP9656,Transportation,Jessica Lloyd,+1-500-431-3294x8061,kenneth45@example.com,"9326 Dorsey Brook Suite 290
South Sherryburgh, MI 16910",Riyadh,Saudi Arabia,Logistics Partner,B,COD,5,4.6,0.945,222,5081160.72,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.796336
SUP8128,Scania Parts,Jaime Medina,789.886.2863x12397,jacksonjennifer@example.org,"9344 Jerry Route Apt. 697
Port Carl, VA 44006",Riyadh,Kuwait,Parts Supplier,C,Net 30,11,4.2,0.977,871,7116366.31,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.797785
SUP8877,MAN Parts,Julie Patterson,(799)646-5188x124,zbaker@example.net,"350 Yang Oval
East Robert, ND 79769",Jeddah,UAE,Parts Supplier,B,COD,21,3.9,0.95,300,3585538.56,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.798844
SUP2353,Safety Equipment,Gregory Howard,5734831772,zstein@example.org,"1180 Hebert Summit
North Ericstad, TX 94980",Dubai,Saudi Arabia,Equipment Supplier,A,COD,1,3.6,0.971,115,5928870.92,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.799651
SUP1971,Logistics Services,Bobby Turner,445.539.0286,xriley@example.org,"793 Anderson Villages
East Joseph, GA 45511",Dubai,Saudi Arabia,Service Provider,B,Net 30,16,4.7,0.873,352,914485.32,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.800283
SUP5754,Mercedes Parts,Erica Mullins,001-335-872-5885x0383,tonya34@example.org,"Unit 6813 Box 8593
DPO AE 17673",Doha,Saudi Arabia,Parts Supplier,C,COD,16,4.2,0.974,426,6767054.85,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.800664
SUP4803,Iveco Parts,Lisa Hunt,5159986203,allison07@example.org,"15570 Weaver Groves Apt. 567
East Chadfort, HI 11563",Doha,Bahrain,Parts Supplier,A,Net 15,19,4.5,0.877,126,9049144.2,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.801274
SUP7796,Chevron,Oscar Mcfarland,546-403-2517,moralesnicholas@example.org,"7525 Brown Rapid Apt. 494
Sanchezmouth, UT 37094",Dubai,Bahrain,Fuel Supplier,A+,Prepaid,24,4.9,0.942,70,1663681.35,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.802010
SUP6891,Consulting Services,Jeremy Baker,001-969-214-0517x66873,david74@example.net,"3127 Karen Turnpike Apt. 158
North Wendy, GU 92189",Riyadh,Saudi Arabia,Service Provider,A+,Net 30,18,4.8,0.901,772,3508066.63,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.802575
SUP4419,Technology Equipment,Spencer Graham,751-927-2078,alexis68@example.org,"64201 Eugene Village Apt. 047
East Brianland, NV 73129",Kuwait,UAE,Equipment Supplier,A,Prepaid,22,4.0,0.853,272,446993.41,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.803143
SUP6720,Shell,Luke Hopkins,001-311-336-1915x832,daynicholas@example.org,"3016 Christensen Burg
West Carriestad, IA 57608",Doha,Saudi Arabia,Fuel Supplier,B+,Prepaid,10,4.8,0.925,874,9631034.84,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.803830
SUP7346,Consulting Services,Carla Mooney,+1-768-742-3968x4610,jocelynfreeman@example.org,"840 Hawkins Burgs
South Donaldport, HI 24595",Dubai,Kuwait,Service Provider,B,Net 15,23,4.6,0.9,630,7401384.4,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.804518
SUP5829,Technology Equipment,Justin Singh,(544)995-7039,brianawilliams@example.org,"PSC 9737, Box 2587
APO AE 76602",Riyadh,Bahrain,Equipment Supplier,A+,Net 30,4,4.1,0.921,285,2914651.68,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.804987
SUP4576,Heavy Equipment,Donald Mitchell,7122193431,icook@example.com,"89661 James Burg Suite 655
West Lawrencemouth, PW 46077",Dammam,Kuwait,Equipment Supplier,B+,Net 30,14,4.8,0.978,510,9499926.33,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.805592
SUP3295,Shell,Anthony Morris,+1-987-290-5073x583,derrick07@example.org,"62278 Vickie Camp
West Anthonychester, MP 48748",Riyadh,Saudi Arabia,Fuel Supplier,A,Net 15,7,4.5,0.881,733,4953472.19,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.806142
SUP2297,Maintenance Services,Anna Scott,001-470-283-0698x470,wprice@example.org,"5802 Richard Squares
Harmonton, OR 60201",Jeddah,Kuwait,Service Provider,B+,Prepaid,29,4.5,0.889,224,4585670.26,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.806750
SUP4395,Maintenance Services,Philip Lee,944-766-7524x2387,tonyweiss@example.com,"615 Barbara Pines
Averychester, MI 62052",Doha,UAE,Service Provider,A+,COD,20,4.9,0.976,641,4980946.81,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.807430
SUP7661,Mercedes Parts,Curtis Davis Jr.,001-953-471-3396x161,zbell@example.net,"4796 Solis Hill Suite 428
Monicaton, KY 51851",Dubai,Kuwait,Parts Supplier,A+,COD,29,5.0,0.912,826,9746517.63,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.808070
SUP2934,Shell,Charlotte Williams,001-398-781-6538x466,taylorbaker@example.com,"1274 Tina Mall Suite 884
Heatherburgh, NE 50594",Riyadh,Qatar,Fuel Supplier,A,COD,21,4.5,0.946,972,399405.11,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.808734
SUP8472,Safety Equipment,Christopher Morales,(392)508-0672,samuel26@example.net,"USNV Chan
FPO AP 89007",Doha,Kuwait,Equipment Supplier,A+,Net 30,16,4.4,0.89,149,4687542.54,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.809199
SUP9471,Warehousing,John Hernandez,544.589.2027,johnsoncindy@example.net,"67436 Stone Rapid Suite 138
Mcdanielshire, AL 06579",Dammam,UAE,Logistics Partner,B+,Net 30,2,4.7,0.87,75,7907718.55,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.809919
SUP6935,Logistics Services,Tamara Callahan,001-442-686-4605,matthewcross@example.net,"023 Ellis Crossroad
Wilsonhaven, AL 36134",Riyadh,Qatar,Service Provider,A+,Prepaid,21,3.8,0.887,791,9913822.77,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.810623
SUP7611,Maintenance Services,Morgan Lopez,927-730-9198x6040,kevingarcia@example.net,"61806 Moore Plaza
Port Jamesburgh, WI 13004",Kuwait,Bahrain,Service Provider,B+,Net 30,2,4.3,0.968,641,5176014.42,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.811332
SUP6953,Logistics Services,Elizabeth Mason,(550)985-6302x9946,dominiqueshaw@example.org,"5986 Wood Hills
New Michaelland, WV 54782",Kuwait,Kuwait,Service Provider,C,Net 15,12,4.7,0.888,758,6340108.51,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.812021
SUP8761,MAN Parts,Wendy Short,328.886.1237,wrightjonathan@example.com,"232 Luna Tunnel Suite 247
Elizabethberg, GA 84227",Jeddah,UAE,Parts Supplier,C,COD,22,4.9,0.933,893,3243237.52,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.812710
SUP3630,Logistics Services,Jessica Williams,(979)464-9998x444,dmorgan@example.net,"7634 Sara Valleys
Nguyenshire, IL 01219",Kuwait,Kuwait,Service Provider,B+,Net 15,29,3.8,0.962,847,2799245.29,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.813619
SUP5157,Warehousing,Laurie Espinoza,3023275622,robert68@example.net,"USCGC Aguilar
FPO AA 60047",Jeddah,Qatar,Logistics Partner,B,Net 30,7,4.6,0.979,311,4992192.16,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.816979
SUP9244,Warehousing,Mr. Robert Harris,+1-938-550-6031x99678,xowen@example.net,"USNV Stout
FPO AP 90257",Kuwait,Bahrain,Logistics Partner,A,Net 15,8,4.9,0.876,848,4866625.37,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.817552
