vehicle_id,license_plate,vehicle_type,make,model,year,capacity_liters,fuel_type,driver_id,driver_name,driver_nationality,driver_phone,driver_email,driver_license,status,depot_assigned,gps_enabled,insurance_expiry,last_maintenance,mileage,fuel_efficiency,max_speed,weight_capacity,dimensions,safety_features,created_at,updated_at
ALD8268,A4202,Curtain-Sided Trailer,MAN,Involve,2021,34641.910498142206,Gasoline,DRV4865,Suresh Nepal,Indian,+966509949206,drv4865@aldrees.com,KoLD-252322,Maintenance,Dammam Depot,False,2025-01-30,2025-10-03,341379,9.382011059531033,82,22827.051904013315,"{'length': 10.477986976305296, 'width': 3.0359915903619674, 'height': 3.9336252443934887}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.627106,2025-10-04T21:14:32.627106
ALD2272,A5629,2-Axle DOP Tanker,Volvo,Social,2017,37848.215515241835,LPG,DRV9538,Khalid Chaudhry,Pakistani,+966579281761,drv9538@aldrees.com,mtrS-642658,Repair,Riyadh Depot,False,2026-01-02,2025-10-03,388889,10.747811494301242,107,38576.91559245311,"{'length': 11.158309575740017, 'width': 3.31368984335429, 'height': 3.416065493073415}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.627355,2025-10-04T21:14:32.627355
ALD8300,B1139,Grains Dumper,Iveco,Many,2015,25151.04954543861,Diesel,DRV8422,Sagar Tamang,Pakistani,+966592738993,drv8422@aldrees.com,NfIb-044292,Maintenance,Riyadh Depot,True,2026-08-15,2025-10-03,490755,10.074402483831774,89,26461.9153890397,"{'length': 13.300189761358983, 'width': 3.154796491810198, 'height': 3.1395950927119576}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.627581,2025-10-04T21:14:32.627582
ALD8718,A2307,3-Axle Fuel Tanker,Scania,Old,2021,25253.887075922186,Gasoline,DRV5048,Tariq Hashmi,Indian,+966509930209,drv5048@aldrees.com,eavv-058210,Active,Yanbu Depot,True,2026-01-26,2025-10-03,332252,11.230160494996223,117,26696.791137462867,"{'length': 11.251213279373648, 'width': 3.2728219776763265, 'height': 3.0561246951727337}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.627804,2025-10-04T21:14:32.627805
ALD9902,C2290,Cement Bulker,Scania,Strong,2022,26663.23387502412,CNG,DRV6813,Ghalib Ahmed,Pakistani,+966540924933,drv6813@aldrees.com,ZNiH-474909,Active,Jeddah Depot,True,2026-07-26,2025-10-03,193788,9.170808657710516,116,21215.573375061573,"{'length': 16.680250264699826, 'width': 3.445136985422536, 'height': 3.599387167580681}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.628027,2025-10-04T21:14:32.628028
ALD9814,C1688,2-Axle DOP Tanker,Mercedes,Coach,2017,27025.028431631206,Gasoline,DRV6323,Rafiq Chaudhry,Pakistani,+966517165095,drv6323@aldrees.com,tqAt-416018,Inactive,Dammam Depot,True,2026-01-20,2025-10-03,192755,8.429828039225924,116,40706.558046679194,"{'length': 14.55851668693709, 'width': 3.203887360981457, 'height': 3.474701605106664}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.628247,2025-10-04T21:14:32.628248
ALD1439,D8419,Heavy Material Dumper,Volvo,Sound,2015,24511.007661732154,CNG,DRV8759,Gopal Rai,Pakistani,+966510648589,drv8759@aldrees.com,UbCE-652522,Retired,Jeddah Depot,True,2026-02-06,2025-10-03,470002,12.096253409646224,120,37301.45596390299,"{'length': 10.069655833160565, 'width': 3.148876215369377, 'height': 4.167455046255746}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.628468,2025-10-04T21:14:32.628468
ALD4344,B4756,3-Axle Base Oil Tanker,Volvo,Figure,2024,25843.27768880271,LPG,DRV3302,Rashid Qadri,Indian,+966509303202,drv3302@aldrees.com,lEBV-589074,Active,Dammam Depot,False,2025-10-16,2025-10-03,288011,14.984230744444574,117,30366.037499222504,"{'length': 13.22836833681367, 'width': 3.0971683153914, 'height': 4.319404838795608}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.628687,2025-10-04T21:14:32.628687
ALD1766,B1438,2-Axle DOP Tanker,MAN,Skill,2018,42642.81174017363,Diesel,DRV8671,Omar Khan,Pakistani,+966544697901,drv8671@aldrees.com,mreq-896730,Active,Haditha Depot,True,2025-08-11,2025-10-03,422702,11.182105548848883,86,31826.695846322975,"{'length': 10.42352613374362, 'width': 2.6878171046717614, 'height': 3.473859090428808}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.628906,2025-10-04T21:14:32.628907
ALD8088,A8714,Cement Bulker,Iveco,Smile,2024,39686.9692463728,Gasoline,DRV3548,Saad Qadri,Indian,+966501766399,drv3548@aldrees.com,syDU-001782,Active,Haditha Depot,False,2025-06-07,2025-10-03,423094,11.222028434541592,85,22811.027637968382,"{'length': 15.296201376047387, 'width': 3.3612040448543743, 'height': 3.4931617474554555}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.629123,2025-10-04T21:14:32.629124
ALD2911,B4605,Heavy Fuel Oil / Bitumen Tanker,Volvo,Begin,2023,42768.48246730333,Diesel,DRV7523,Omar Rana,Pakistani,+966570970000,drv7523@aldrees.com,mBbu-122715,Retired,Riyadh Depot,True,2026-09-13,2025-10-03,60680,8.278328191313207,95,45031.21088273162,"{'length': 17.738564281452135, 'width': 2.5115386238954467, 'height': 4.087107712248238}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.629346,2025-10-04T21:14:32.629347
ALD6007,E1478,Flat Bed,Mercedes,Debate,2023,43776.63979759031,Gasoline,DRV5765,Saeed Qureshi,Pakistani,+966579145939,drv5765@aldrees.com,ETVd-566511,Active,Jazan Depot,True,2026-09-24,2025-10-03,137445,13.213148923191785,87,36396.7449998427,"{'length': 14.625000424902867, 'width': 2.560478874352075, 'height': 3.7360218392921944}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.629564,2025-10-04T21:14:32.629565
ALD2703,E4202,Heavy Material Dumper,Iveco,Live,2016,37552.20979316249,Electric,DRV2641,Harish Mishra,Pakistani,+966510912995,drv2641@aldrees.com,bxCd-262765,Maintenance,Riyadh Depot,True,2025-12-18,2025-10-03,357646,8.348110234883015,120,38846.49617928273,"{'length': 10.55074205109689, 'width': 2.741123195116767, 'height': 3.8171002437936}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.629782,2025-10-04T21:14:32.629783
ALD3650,E1841,Heavy Material Dumper,MAN,Point,2017,47819.13117738127,CNG,DRV2034,Suresh Chopra,Pakistani,+966573931738,drv2034@aldrees.com,WFcW-010104,Maintenance,Riyadh Depot,True,2025-06-30,2025-10-03,159575,12.807034173542517,95,31459.996809214907,"{'length': 16.259390783737658, 'width': 3.11594197948734, 'height': 3.451435578709358}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.630054,2025-10-04T21:14:32.630054
ALD1467,D4238,2-Axle Fuel Tanker,Mercedes,Method,2015,36098.41527086981,Electric,DRV1754,Farooq Bhatti,Pakistani,+966578476062,drv1754@aldrees.com,THJk-587981,Inactive,Dammam Depot,True,2025-12-31,2025-10-03,213741,9.379004084706647,111,36630.14854577024,"{'length': 16.62122838140283, 'width': 2.710588994707745, 'height': 4.3883559779003445}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.630291,2025-10-04T21:14:32.630292
ALD6028,E3843,Heavy Material Dumper,Iveco,Able,2022,43188.228433440134,Diesel,DRV5518,Rajesh Dubey,Pakistani,+966570617517,drv5518@aldrees.com,qzLM-891444,Repair,Haditha Depot,True,2026-05-12,2025-10-03,157559,9.123649883177691,99,42237.37440012663,"{'length': 16.16897664118036, 'width': 2.937634919608966, 'height': 3.9270995611943604}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.632618,2025-10-04T21:14:32.632620
ALD2282,B4152,Flat Bed,Scania,White,2023,36548.863792555305,CNG,DRV7928,Nasir Siddiqui,Nepali,+966526870444,drv7928@aldrees.com,FOHv-908153,Maintenance,Dammam Depot,True,2024-11-06,2025-10-03,479391,10.822710893365965,116,38582.60171645257,"{'length': 11.59309569742561, 'width': 2.6529417056244267, 'height': 4.172154420921038}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.633080,2025-10-04T21:14:32.633081
ALD8242,A2890,Flat Bed,Mercedes,Everything,2024,27136.725775131254,Electric,DRV5408,Ahmed Rashidi,Indian,+966519577584,drv5408@aldrees.com,xQQt-026739,Active,Dammam Depot,True,2026-08-02,2025-10-03,432531,9.38447949057839,120,27811.164361827265,"{'length': 11.769117937529533, 'width': 3.3422601135893193, 'height': 3.0104355825469744}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.633737,2025-10-04T21:14:32.633738
ALD1609,E2987,Petrochemical Tanker,Iveco,Leave,2021,27614.112446900315,Gasoline,DRV8050,Kashif Shah,Pakistani,+966527503602,drv8050@aldrees.com,jbYK-797815,Repair,Riyadh Depot,True,2026-07-18,2025-10-03,200089,9.795608760681842,105,23508.113264801286,"{'length': 11.512702437934962, 'width': 3.2938182618699017, 'height': 3.105027153695203}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.634435,2025-10-04T21:14:32.634436
ALD5448,B9895,2-Axle DOP Tanker,Mercedes,Same,2016,48843.256512442065,Electric,DRV5040,Faisal Pasha,Bangladeshi,+966540861213,drv5040@aldrees.com,MjFS-558982,Maintenance,Yanbu Depot,True,2026-08-12,2025-10-03,404162,8.810511214921865,80,25139.064094714387,"{'length': 14.282893746761804, 'width': 3.0461635383236474, 'height': 3.1389013235510252}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.635060,2025-10-04T21:14:32.635061
ALD2964,A7794,Curtain-Sided Trailer,Volvo,Better,2015,42132.297461658585,Gasoline,DRV7443,Omkar Saxena,Pakistani,+966520170153,drv7443@aldrees.com,Nzko-666240,Inactive,Jazan Depot,True,2024-10-06,2025-10-03,457885,10.61637635651936,98,29866.125926261782,"{'length': 13.918880375436176, 'width': 3.2742828097599634, 'height': 3.9919644941173913}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.635647,2025-10-04T21:14:32.635648
ALD5680,B4353,Curtain-Sided Trailer,MAN,Goal,2018,40323.31563753048,Diesel,DRV1623,Kamran Mir,Pakistani,+966589505004,drv1623@aldrees.com,uMjz-700644,Retired,Riyadh Depot,True,2026-02-21,2025-10-03,141799,14.870117533906924,105,37122.50607189015,"{'length': 15.899822328225167, 'width': 2.683641416296289, 'height': 3.9798515037264806}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.636159,2025-10-04T21:14:32.636161
ALD5509,B4055,2-Axle Fuel Tanker,Iveco,Pay,2020,37169.373478077556,LPG,DRV7686,Ghulam Kashmiri,Nepali,+966540075108,drv7686@aldrees.com,dJlD-146840,Maintenance,Yanbu Depot,True,2026-07-28,2025-10-03,473064,12.64644785059095,83,39851.27739695208,"{'length': 11.161606642183198, 'width': 2.86157992460322, 'height': 4.258278953870281}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.636690,2025-10-04T21:14:32.636691
ALD9339,A9386,Cement Bulker,Iveco,Detail,2020,24067.276827145964,CNG,DRV7497,Sanjay Arora,Indian,+966548367699,drv7497@aldrees.com,SnUh-770078,Inactive,Yanbu Depot,True,2026-05-25,2025-10-03,403708,8.690806651677658,109,37369.47670548422,"{'length': 10.831368337555794, 'width': 2.5972562122093823, 'height': 4.388679868630764}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.637145,2025-10-04T21:14:32.637146
ALD1352,E7925,3-Axle Fuel Tanker,Mercedes,Remain,2024,45233.29330955325,Electric,DRV2861,Gopal Sharma,Indian,+966508641379,drv2861@aldrees.com,pBYR-822486,Active,Jeddah Depot,True,2026-08-02,2025-10-03,465859,8.979319250663231,109,29521.582881356502,"{'length': 10.25724765300505, 'width': 3.305510400681226, 'height': 3.7548638459284582}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.637600,2025-10-04T21:14:32.637601
ALD4627,D2386,Heavy Fuel Oil / Bitumen Tanker,MAN,Sign,2022,39635.58373413849,LPG,DRV6451,Ibrahim Mughal,Pakistani,+966534022330,drv6451@aldrees.com,rKIu-455920,Inactive,Jeddah Depot,False,2025-06-17,2025-10-03,348088,13.140760812844881,105,43492.7829169442,"{'length': 12.053750226731736, 'width': 2.656298066087433, 'height': 4.091552806532994}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.637920,2025-10-04T21:14:32.637921
ALD9619,E4344,Petrochemical Tanker,Scania,Television,2018,48862.24168308865,Electric,DRV9456,Tahir Khan,Pakistani,+966515992444,drv9456@aldrees.com,tXjw-842847,Maintenance,Yanbu Depot,True,2026-01-12,2025-10-03,65226,14.821298630372166,83,47868.760762222664,"{'length': 14.74920764027603, 'width': 3.075497761953203, 'height': 4.244848338701818}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.638175,2025-10-04T21:14:32.638176
ALD3325,C3204,Curtain-Sided Trailer,MAN,Country,2018,36163.84433371697,LPG,DRV8238,Suresh Gupta,Pakistani,+966502539087,drv8238@aldrees.com,JpIN-141899,Retired,Haditha Depot,True,2026-07-14,2025-10-03,407344,8.805786501571886,112,24728.473085087386,"{'length': 15.25362569515863, 'width': 2.8667462878473646, 'height': 3.5556526093267826}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.638401,2025-10-04T21:14:32.638401
ALD1944,B7583,Flat Bed,MAN,Same,2020,32900.929328773906,Gasoline,DRV4696,Rashid Khan,Pakistani,+966587906677,drv4696@aldrees.com,BCwc-631394,Maintenance,Jeddah Depot,True,2025-03-03,2025-10-03,221219,10.277366635551047,89,39166.93017412896,"{'length': 13.728238321858365, 'width': 3.1711109952819303, 'height': 3.969335315987695}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.638748,2025-10-04T21:14:32.638748
ALD1618,D8342,2-Axle Base Oil Carrier,Scania,Bit,2018,23075.487096118028,LPG,DRV2597,Junaid Hashmi,Pakistani,+966562036657,drv2597@aldrees.com,xxJb-743543,Retired,Jazan Depot,True,2025-11-16,2025-10-03,212747,12.031669319750993,95,46744.08116401722,"{'length': 10.742149934155002, 'width': 2.814748880670001, 'height': 4.130393426042207}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.638991,2025-10-04T21:14:32.638991
ALD5773,B8697,2-Axle Fuel Tanker,Scania,Case,2015,49701.862396430646,Gasoline,DRV8788,Ganesh Gurung,Pakistani,+966512865478,drv8788@aldrees.com,ElHq-529989,Repair,Jazan Depot,True,2026-05-04,2025-10-03,413022,13.517592141024595,93,32593.20398463664,"{'length': 10.522083594837618, 'width': 2.797343694221857, 'height': 4.2788251662134975}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.639215,2025-10-04T21:14:32.639216
ALD8341,D2606,Heavy Fuel Oil / Bitumen Tanker,Volvo,Total,2024,45080.1634417381,LPG,DRV2364,Jagdish Malhotra,Pakistani,+966521086198,drv2364@aldrees.com,FEsl-792612,Inactive,Yanbu Depot,True,2026-07-27,2025-10-03,242257,10.08061165458478,111,42601.2387689599,"{'length': 12.226392305364463, 'width': 3.0230825379001103, 'height': 3.0151656457779503}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.639438,2025-10-04T21:14:32.639439
ALD9021,A1964,Curtain-Sided Trailer,MAN,Force,2015,39312.768804061416,LPG,DRV5220,Zafar Durrani,Indian,+966538398909,drv5220@aldrees.com,xUxE-738560,Maintenance,Riyadh Depot,True,2026-02-15,2025-10-03,215310,13.66131602806039,111,33858.868804560276,"{'length': 11.770065060452113, 'width': 3.3169324710051944, 'height': 4.264894548486833}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.639659,2025-10-04T21:14:32.639660
ALD3137,D1237,2-Axle Fuel Tanker,Volvo,Show,2017,23656.170648511157,Electric,DRV4663,Naveed Warsi,Bangladeshi,+966541250624,drv4663@aldrees.com,ZWDJ-610114,Repair,Riyadh Depot,True,2025-12-15,2025-10-03,404116,9.709813779111586,99,46117.38419235608,"{'length': 17.320413191972694, 'width': 3.3694970574311283, 'height': 3.401687067717932}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.639880,2025-10-04T21:14:32.639881
ALD4584,B1717,2-Axle DOP Tanker,Iveco,Visit,2022,33273.339729018706,LPG,DRV1986,Tahir Siddiqui,Pakistani,+966507678717,drv1986@aldrees.com,OONP-176292,Retired,Haditha Depot,False,2025-01-06,2025-10-03,281265,13.138249000202507,104,30981.459433006625,"{'length': 11.279180668203365, 'width': 2.670410144093833, 'height': 4.274205552250781}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.640099,2025-10-04T21:14:32.640100
ALD9700,C4876,Grains Dumper,Volvo,Level,2015,40965.2391449853,Diesel,DRV5952,Dinesh Mishra,Pakistani,+966533928414,drv5952@aldrees.com,qZRY-054011,Retired,Jeddah Depot,True,2026-07-20,2025-10-03,288108,11.16542767597177,100,46615.385458683304,"{'length': 12.537062722901606, 'width': 3.250769668175411, 'height': 4.157029138575032}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.640324,2025-10-04T21:14:32.640325
ALD6168,E2152,Petrochemical Tanker,Volvo,Direction,2021,33541.657936831005,LPG,DRV6645,Ahmed Sheikh,Pakistani,+966537409179,drv6645@aldrees.com,Pczf-818183,Retired,Yanbu Depot,True,2026-07-20,2025-10-03,355861,11.663014784422913,111,34047.81541279326,"{'length': 16.650134240911928, 'width': 2.872473943050279, 'height': 4.067059869299694}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.640542,2025-10-04T21:14:32.640543
ALD3399,E1883,3-Axle Fuel Tanker,Scania,Owner,2023,30608.795186790452,CNG,DRV1616,Nadeem Chishti,Indian,+966551537411,drv1616@aldrees.com,nxWy-644202,Maintenance,Riyadh Depot,True,2025-06-16,2025-10-03,115511,8.419540015762832,81,31807.743850226718,"{'length': 14.627541493034933, 'width': 3.320247359728106, 'height': 4.021761910325715}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.640759,2025-10-04T21:14:32.640760
ALD5844,B7583,Curtain-Sided Trailer,Iveco,Certainly,2022,27924.130588910964,Electric,DRV1478,Ganesh Pandey,Pakistani,+966596344526,drv1478@aldrees.com,RSlo-106116,Retired,Jazan Depot,True,2025-07-15,2025-10-03,405813,11.127319882562276,118,36231.745441295796,"{'length': 11.663908062959607, 'width': 2.8584107906101517, 'height': 3.313066067976719}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.640978,2025-10-04T21:14:32.640979
ALD8444,B9875,Petrochemical Tanker,Mercedes,Always,2015,41860.9446834863,LPG,DRV4569,Qasim Ansari,Pakistani,+966550701806,drv4569@aldrees.com,qrFb-746756,Inactive,Jeddah Depot,True,2025-06-24,2025-10-03,413620,13.295110499798033,115,32706.677958757275,"{'length': 11.039442879274052, 'width': 3.258013922716123, 'height': 3.3568051879053495}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.641198,2025-10-04T21:14:32.641198
ALD9803,E6312,2-Axle DOP Tanker,MAN,Action,2021,42609.87865581979,CNG,DRV8334,Rafiq Rana,Pakistani,+966523032343,drv8334@aldrees.com,YYsB-793438,Active,Yanbu Depot,True,2025-07-13,2025-10-03,65058,9.717290160172674,113,48674.010205422805,"{'length': 16.081292361627135, 'width': 3.021126715124861, 'height': 3.4282618343614657}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.641415,2025-10-04T21:14:32.641415
ALD1051,E1394,Heavy Fuel Oil / Bitumen Tanker,Scania,Above,2019,40659.83231862648,Electric,DRV7162,Bikash Limbu,Pakistani,+966538527833,drv7162@aldrees.com,KNGX-672708,Inactive,Jeddah Depot,True,2026-07-27,2025-10-03,224494,8.981426394970281,101,30151.30656396727,"{'length': 15.150429583711976, 'width': 3.455381033159076, 'height': 3.9493751851643264}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.641634,2025-10-04T21:14:32.641635
ALD9012,B3122,Heavy Fuel Oil / Bitumen Tanker,MAN,Man,2017,34928.21404991611,Gasoline,DRV2316,Daniyal Ahmed,Indian,+966573596294,drv2316@aldrees.com,MyxM-381887,Repair,Haditha Depot,True,2026-06-20,2025-10-03,205162,9.94178018153486,108,46391.30744620379,"{'length': 15.152449895034668, 'width': 3.474778168614532, 'height': 4.410903815843181}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.641852,2025-10-04T21:14:32.641852
ALD8095,E4924,2-Axle DOP Tanker,Mercedes,Degree,2016,41389.37894705244,Gasoline,DRV3769,Jagdish Dahal,Indian,+966511657833,drv3769@aldrees.com,IfKm-773419,Maintenance,Riyadh Depot,True,2025-10-30,2025-10-03,246851,13.050282715475358,115,39332.017235816325,"{'length': 16.293539839917305, 'width': 2.8221323014091615, 'height': 3.8320321343183115}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.642071,2025-10-04T21:14:32.642072
